store_id,region,store_format,date,sales_usd,inventory_turnover,foot_traffic
STORE_7659,East,Express,2024-06-20,13895.6,3.4,800
STORE_7660,West,Express,2024-12-06,26650.84,3.6,1416
STORE_7661,East,Express,2024-09-17,10729.82,4.0,1899
STORE_7662,North,Online,2024-05-12,20670.34,4.5,0
STORE_7663,East,Express,2024-05-30,14964.5,5.1,1911
STORE_7664,West,Hypermarket,2024-10-11,28535.04,2.5,1893
STORE_7665,East,Online,2024-01-29,44875.92,5.4,0
STORE_7666,South,Express,2024-10-04,24296.7,4.5,1811
STORE_7667,West,Express,2024-02-16,10472.3,5.9,1831
STORE_7668,West,Express,2024-04-08,14827.45,2.1,868
STORE_7669,West,Hypermarket,2024-12-24,21094.67,4.9,1978
STORE_7670,West,Express,2024-02-07,37158.65,2.7,619
STORE_7671,East,Hypermarket,2024-02-13,48902.93,4.4,1385
STORE_7672,West,Express,2024-06-21,10448.25,5.9,1100
STORE_7673,South,Hypermarket,2024-10-31,46484.14,3.8,1504
STORE_7674,West,Online,2024-02-25,16241.95,2.7,0
STORE_7675,South,Hypermarket,2024-10-10,37625.21,3.4,1685
STORE_7676,North,Express,2024-11-01,25151.1,2.1,1910
STORE_7677,North,Hypermarket,2024-10-21,31731.05,3.9,917
STORE_7678,South,Hypermarket,2024-05-25,27826.73,4.1,895
STORE_7679,West,Hypermarket,2024-07-06,35979.15,2.2,717
STORE_7680,South,Express,2024-11-05,30403.34,3.2,1782
STORE_7681,North,Hypermarket,2024-09-11,47120.94,5.8,1987
STORE_7682,East,Express,2024-05-11,46094.54,5.0,1887
STORE_7683,West,Express,2024-08-12,27955.53,3.7,1668
STORE_7684,South,Express,2024-03-19,25581.01,5.1,958
STORE_7685,West,Hypermarket,2024-03-10,29598.06,3.0,846
STORE_7686,East,Express,2024-08-15,46246.74,2.7,1602
STORE_7687,West,Hypermarket,2024-08-03,27052.97,3.9,809
STORE_7688,East,Hypermarket,2024-02-12,36345.38,3.9,1303
STORE_7689,East,Online,2024-06-03,24068.35,2.2,0
STORE_7690,West,Hypermarket,2024-02-02,43455.87,4.2,1205
STORE_7691,North,Express,2024-11-26,12832.15,2.6,1026
STORE_7692,North,Online,2024-07-26,37694.82,4.2,0
STORE_7693,West,Express,2024-10-12,42437.74,2.4,769
STORE_7694,South,Express,2024-06-19,42721.94,3.7,1093
STORE_7695,North,Hypermarket,2024-06-07,10517.53,3.4,1803
STORE_7696,East,Hypermarket,2024-02-26,42116.63,3.4,1846
STORE_7697,East,Express,2024-02-01,23381.53,5.3,1477
STORE_7698,South,Express,2024-03-06,34563.88,5.5,1069
STORE_7699,South,Express,2024-07-04,28758.36,5.4,865
STORE_7700,South,Hypermarket,2024-12-09,21693.05,2.1,507
STORE_7701,West,Online,2024-01-27,19723.87,5.1,0
STORE_7702,East,Hypermarket,2024-11-28,30409.47,4.9,1107
STORE_7703,West,Online,2024-12-01,41796.56,5.1,0
STORE_7704,South,Hypermarket,2024-03-04,32408.84,3.0,1235
STORE_7705,North,Express,2024-06-01,46017.86,5.9,1265
STORE_7706,East,Online,2024-08-04,13859.6,2.1,0
STORE_7707,West,Online,2024-02-14,23499.81,4.9,0
STORE_7708,East,Hypermarket,2024-08-19,42401.08,3.3,1074
STORE_7709,East,Online,2024-03-25,35233.55,2.8,0
STORE_7710,South,Express,2024-04-21,42077.63,3.0,1709
STORE_7711,East,Online,2024-02-18,29008.31,2.0,0
STORE_7712,East,Hypermarket,2024-07-29,31535.95,2.3,1133
STORE_7713,North,Hypermarket,2024-08-11,20928.23,3.8,1597
STORE_7714,North,Online,2024-12-04,49322.79,4.8,0
STORE_7715,South,Online,2024-11-18,26639.94,3.4,0
STORE_7716,North,Hypermarket,2024-05-19,38737.56,3.0,1124
STORE_7717,North,Online,2024-07-24,35367.44,5.5,0
STORE_7718,South,Online,2024-11-03,25489.38,5.7,0
STORE_7719,North,Online,2024-06-23,26532.3,3.7,0
STORE_7720,South,Hypermarket,2024-07-09,21258.65,4.7,919
STORE_7721,North,Express,2024-11-15,32212.39,4.8,1564
STORE_7722,West,Express,2024-12-14,35611.15,4.9,778
STORE_7723,North,Online,2024-01-19,16025.89,3.7,0
STORE_7724,North,Online,2024-03-11,42192.25,3.3,0
STORE_7725,South,Online,2024-12-07,33296.13,4.7,0
STORE_7726,East,Hypermarket,2024-01-06,33950.87,2.2,1508
STORE_7727,South,Online,2024-01-31,13717.3,3.4,0
STORE_7728,South,Hypermarket,2024-02-23,24750.1,3.4,1518
STORE_7729,West,Online,2024-05-28,29721.29,4.9,0
STORE_7730,East,Express,2024-10-11,42837.93,2.1,1159
STORE_7731,South,Hypermarket,2024-09-16,22430.93,4.9,1678
STORE_7732,East,Online,2024-08-11,20696.31,4.8,0
STORE_7733,North,Express,2024-05-09,10541.91,3.3,1210
STORE_7734,North,Express,2024-09-18,24996.2,3.6,1008
STORE_7735,South,Express,2024-08-10,31025.56,5.2,1279
STORE_7736,West,Hypermarket,2024-07-17,42442.99,4.6,733
STORE_7737,South,Online,2024-03-07,12602.41,4.2,0
STORE_7738,South,Online,2024-07-13,14622.69,2.9,0
STORE_7739,South,Hypermarket,2024-01-25,27365.29,2.8,738
STORE_7740,South,Hypermarket,2024-03-30,48328.48,5.5,1315
STORE_7741,South,Online,2024-12-03,29490.74,2.2,0
STORE_7742,East,Online,2024-07-31,37038.51,3.4,0
STORE_7743,North,Hypermarket,2024-04-01,34529.84,5.7,1973
STORE_7744,West,Online,2024-01-05,26774.64,5.3,0
STORE_7745,North,Hypermarket,2024-10-08,15610.11,3.3,1948
STORE_7746,North,Hypermarket,2024-11-05,22620.86,2.4,1356
STORE_7747,North,Express,2024-04-24,41522.79,3.8,976
STORE_7748,West,Express,2024-02-04,42550.45,4.6,1449
STORE_7749,North,Express,2024-03-29,10683.8,5.1,805
STORE_7750,West,Hypermarket,2024-10-21,12863.07,4.4,618
STORE_7751,West,Express,2024-02-16,38704.48,5.7,657
STORE_7752,North,Online,2024-12-12,35054.84,3.2,0
STORE_7753,North,Express,2024-05-03,43078.28,2.5,1647
STORE_7754,North,Online,2024-06-12,17272.42,3.8,0
STORE_7755,South,Express,2024-06-06,11492.08,5.7,1335
STORE_7756,South,Hypermarket,2024-10-24,38209.54,4.5,1519
STORE_7757,East,Online,2024-10-18,19175.05,3.1,0
STORE_7758,East,Online,2024-08-04,12874.13,4.1,0
STORE_7759,West,Express,2024-04-16,14326.47,2.7,787
STORE_7760,West,Hypermarket,2024-08-13,27950.65,5.0,1023
STORE_7761,South,Hypermarket,2024-08-28,28613.99,4.7,619
STORE_7762,West,Online,2024-11-29,40143.41,4.5,0
STORE_7763,North,Online,2024-12-04,32769.8,5.1,0
STORE_7764,North,Online,2024-12-15,28130.82,2.9,0
STORE_7765,West,Online,2024-05-12,35562.02,2.7,0
STORE_7766,East,Express,2024-02-04,32588.12,3.8,1543
STORE_7767,South,Online,2024-05-09,20478.0,4.8,0
STORE_7768,South,Online,2024-01-03,42294.98,2.3,0
STORE_7769,East,Express,2024-10-14,26778.28,3.1,1064
STORE_7770,West,Hypermarket,2024-06-17,30031.98,2.7,1816
STORE_7771,West,Hypermarket,2024-01-02,19584.77,2.1,695
STORE_7772,North,Online,2024-10-26,25998.72,5.6,0
STORE_7773,South,Express,2024-09-02,36327.71,3.0,1916
STORE_7774,West,Express,2024-02-02,27468.81,2.0,1446
STORE_7775,West,Express,2024-07-23,23965.83,5.5,1800
STORE_7776,West,Express,2024-05-01,29647.03,2.7,1560
STORE_7777,North,Express,2024-10-29,33571.9,3.2,1007
STORE_7778,North,Hypermarket,2024-11-14,49382.05,4.5,1447
STORE_7779,East,Online,2024-02-06,21058.63,2.2,0
STORE_7780,East,Online,2024-12-18,43659.6,3.7,0
STORE_7781,South,Hypermarket,2024-02-19,37087.27,5.2,1988
STORE_7782,West,Hypermarket,2024-11-27,23220.65,5.1,1889
STORE_7783,East,Express,2024-09-26,30783.29,3.3,603
STORE_7784,West,Online,2024-07-03,47454.24,5.1,0
STORE_7785,South,Hypermarket,2024-04-20,22735.06,4.0,1500
STORE_7786,South,Express,2024-10-18,11034.53,3.4,1475
STORE_7787,West,Hypermarket,2024-03-14,40093.52,3.1,1467
STORE_7788,East,Express,2024-08-27,22175.26,5.3,1666
STORE_7789,East,Express,2024-12-15,41106.11,3.3,1328
STORE_7790,East,Express,2024-02-29,12582.99,5.3,1235
STORE_7791,West,Express,2024-12-23,48851.53,4.1,1645
STORE_7792,South,Online,2024-12-31,34760.77,3.2,0
STORE_7793,West,Hypermarket,2024-07-28,19982.92,4.7,597
STORE_7794,West,Online,2024-06-11,18851.46,4.2,0
STORE_7795,South,Online,2024-04-22,24594.63,4.9,0
STORE_7796,West,Hypermarket,2024-07-14,31694.81,5.1,1754
STORE_7797,West,Online,2024-05-16,24401.69,5.8,0
STORE_7798,South,Online,2024-08-13,14461.47,5.3,0
STORE_7799,East,Online,2024-04-09,41299.62,4.9,0
STORE_7800,East,Express,2024-09-11,34357.11,3.6,1076
STORE_7801,South,Express,2024-12-17,40343.61,2.3,1727
STORE_7802,East,Hypermarket,2024-01-15,34477.4,3.7,1834
STORE_7803,West,Hypermarket,2024-11-15,48236.71,5.3,924
STORE_7804,East,Express,2024-10-01,29794.76,5.7,969
STORE_7805,South,Online,2024-10-10,23021.0,3.4,0
STORE_7806,North,Express,2024-10-11,42744.22,3.9,1670
STORE_7807,West,Hypermarket,2024-11-02,26067.57,4.9,567
STORE_7808,East,Hypermarket,2024-12-03,34672.03,2.6,1655
STORE_7809,South,Express,2024-08-24,10765.95,2.4,555
STORE_7810,North,Hypermarket,2024-08-10,43203.65,4.3,1921
STORE_7811,West,Online,2024-01-17,13368.1,4.3,0
STORE_7812,North,Online,2024-06-07,16514.38,4.4,0
STORE_7813,West,Express,2024-08-02,29821.36,4.8,1419
STORE_7814,South,Hypermarket,2024-12-19,27164.63,5.1,841
STORE_7815,North,Express,2024-11-04,14533.52,6.0,1413
STORE_7816,South,Online,2024-12-24,37663.24,2.8,0
STORE_7817,East,Express,2024-12-18,11549.39,4.7,587
STORE_7818,South,Express,2024-05-24,19399.54,3.6,1757
STORE_7819,East,Online,2024-09-04,42848.71,4.8,0
STORE_7820,West,Express,2024-06-12,11529.07,3.2,990
STORE_7821,South,Hypermarket,2024-08-05,23736.17,5.7,1482
STORE_7822,North,Online,2024-02-19,48900.26,2.7,0
STORE_7823,East,Online,2024-06-13,17682.61,2.4,0
STORE_7824,South,Hypermarket,2024-04-25,25489.77,3.0,1531
STORE_7825,South,Online,2024-07-28,24664.48,4.7,0
STORE_7826,West,Online,2024-05-04,10969.55,4.2,0
STORE_7827,East,Hypermarket,2024-04-25,32239.2,2.3,1097
STORE_7828,West,Online,2024-07-18,38546.4,5.3,0
STORE_7829,North,Online,2024-12-15,24318.47,3.5,0
STORE_7830,North,Express,2024-05-08,14843.12,4.7,1892
STORE_7831,West,Online,2024-07-19,18910.3,3.9,0
STORE_7832,East,Hypermarket,2024-04-17,13865.37,3.2,1104
STORE_7833,West,Online,2024-01-14,15047.13,2.7,0
STORE_7834,North,Online,2024-08-22,31743.16,2.4,0
STORE_7835,South,Express,2024-09-13,23801.4,4.9,1555
STORE_7836,West,Online,2024-05-02,21765.39,4.9,0
STORE_7837,South,Express,2024-02-21,27538.51,5.0,1495
STORE_7838,West,Online,2024-11-11,15068.72,2.9,0
STORE_7839,South,Hypermarket,2024-03-12,42020.81,3.5,1753
STORE_7840,East,Online,2024-10-15,44546.13,4.9,0
STORE_7841,East,Express,2024-04-06,49901.41,3.1,814
STORE_7842,South,Online,2024-01-31,44077.06,4.1,0
STORE_7843,North,Hypermarket,2024-08-30,29911.07,4.5,1876
STORE_7844,South,Online,2024-12-05,16380.39,3.1,0
STORE_7845,South,Express,2024-11-05,45286.72,5.4,1767
STORE_7846,South,Online,2024-09-12,37750.46,4.0,0
STORE_7847,South,Express,2024-11-06,18094.12,3.5,623
STORE_7848,South,Online,2024-10-19,27502.99,3.4,0
STORE_7849,North,Express,2024-10-19,32728.18,3.0,1879
STORE_7850,West,Express,2024-05-08,40505.43,5.5,1149
STORE_7851,East,Hypermarket,2024-04-22,39314.11,2.4,1632
STORE_7852,East,Online,2024-04-11,35752.41,5.4,0
STORE_7853,West,Online,2024-02-01,16287.73,4.6,0
STORE_7854,North,Express,2024-03-23,22553.1,3.1,1247
STORE_7855,West,Hypermarket,2024-09-21,39993.16,2.8,946
STORE_7856,North,Express,2024-11-07,26032.2,2.2,1433
STORE_7857,East,Express,2024-05-14,26216.61,5.1,522
STORE_7858,North,Hypermarket,2024-04-12,35637.2,3.3,1690
STORE_7859,North,Express,2024-04-05,34407.59,3.2,794
STORE_7860,North,Hypermarket,2024-05-28,20004.82,5.1,1956
STORE_7861,West,Online,2024-02-11,34629.17,3.3,0
STORE_7862,East,Hypermarket,2024-08-20,37112.29,5.5,1895
STORE_7863,West,Express,2024-12-05,40248.43,2.8,917
STORE_7864,South,Express,2024-06-24,41122.69,5.5,1902
STORE_7865,West,Online,2024-03-30,36229.9,3.6,0
STORE_7866,East,Online,2024-02-15,15054.63,2.0,0
STORE_7867,West,Online,2024-05-25,13993.03,3.4,0
STORE_7868,East,Online,2024-12-21,25233.75,3.5,0
STORE_7869,West,Express,2024-12-06,33831.77,5.8,1820
STORE_7870,South,Express,2024-06-07,38043.88,5.8,1086
STORE_7871,East,Online,2024-10-25,19910.59,5.6,0
STORE_7872,West,Online,2024-08-18,22580.7,2.2,0
STORE_7873,East,Online,2024-09-26,41650.03,3.4,0
STORE_7874,South,Express,2024-06-30,36733.19,5.0,1258
STORE_7875,East,Hypermarket,2024-12-07,47509.14,4.0,1603
STORE_7876,West,Online,2024-09-24,47715.89,2.4,0
STORE_7877,North,Hypermarket,2024-12-03,30231.5,2.0,1628
STORE_7878,South,Hypermarket,2024-03-27,38673.41,6.0,1618
STORE_7879,West,Hypermarket,2024-05-25,25928.25,5.5,1532
STORE_7880,South,Express,2024-03-31,39904.17,2.2,1102
STORE_7881,South,Hypermarket,2024-12-31,27986.85,3.5,1728
STORE_7882,East,Express,2024-08-27,31378.62,3.5,884
STORE_7883,East,Online,2024-09-11,23799.84,3.3,0
STORE_7884,North,Online,2024-10-05,33713.52,6.0,0
STORE_7885,West,Online,2024-06-09,39168.92,3.6,0
STORE_7886,North,Online,2024-10-20,44362.47,4.9,0
STORE_7887,West,Express,2024-02-11,42520.35,5.7,1460
STORE_7888,South,Hypermarket,2024-06-20,31279.44,2.9,660
STORE_7889,West,Online,2024-01-25,43454.48,3.6,0
STORE_7890,East,Online,2024-06-06,33338.4,2.7,0
STORE_7891,North,Express,2024-06-02,19295.46,3.1,982
STORE_7892,North,Express,2024-11-20,21060.56,4.0,1278
STORE_7893,South,Express,2024-07-29,25210.82,2.1,1878
STORE_7894,West,Online,2024-11-23,24870.71,2.2,0
STORE_7895,East,Hypermarket,2024-11-26,21928.58,4.6,547
STORE_7896,North,Online,2024-02-13,21536.92,4.3,0
STORE_7897,East,Hypermarket,2024-01-31,25585.33,2.2,1683
STORE_7898,East,Hypermarket,2024-09-03,46145.94,2.0,1884
STORE_7899,East,Hypermarket,2024-02-24,44402.39,4.0,1186
STORE_7900,West,Express,2024-07-05,23818.25,5.5,510
STORE_7901,East,Express,2024-11-11,18052.04,2.7,1426
STORE_7902,West,Online,2024-05-27,46509.96,4.5,0
STORE_7903,South,Express,2024-04-27,37854.7,2.1,1170
STORE_7904,West,Express,2024-01-13,40885.56,3.8,1165
STORE_7905,West,Online,2024-03-09,20074.25,2.6,0
STORE_7906,South,Hypermarket,2024-02-18,44593.69,5.8,1258
STORE_7907,North,Express,2024-11-06,15784.07,2.7,1388
STORE_7908,East,Online,2024-08-25,28621.74,5.0,0
STORE_7909,North,Hypermarket,2024-04-14,37611.14,5.4,533
STORE_7910,South,Online,2024-10-02,23138.09,3.2,0
STORE_7911,West,Hypermarket,2024-11-11,23425.86,4.5,1678
STORE_7912,South,Express,2024-11-28,43878.86,5.6,672
STORE_7913,West,Online,2024-05-08,43373.77,5.9,0
STORE_7914,North,Online,2024-08-08,42431.44,2.2,0
STORE_7915,North,Express,2024-09-11,28901.68,3.1,1857
STORE_7916,North,Express,2024-05-03,45182.54,3.6,1450
STORE_7917,South,Express,2024-12-25,38386.34,2.1,1371
STORE_7918,South,Express,2024-09-19,15661.34,4.8,1808
STORE_7919,West,Online,2024-01-04,47802.76,4.6,0
STORE_7920,South,Express,2024-08-26,13329.3,3.6,646
STORE_7921,East,Express,2024-07-20,20006.26,2.1,1566
STORE_7922,North,Express,2024-02-29,47271.59,4.2,1333
STORE_7923,East,Hypermarket,2024-05-14,40904.25,3.4,1667
STORE_7924,South,Online,2024-02-24,11024.54,2.5,0
STORE_7925,East,Hypermarket,2024-01-23,30152.99,5.8,1396
STORE_7926,North,Online,2024-02-13,27208.53,4.4,0
STORE_7927,East,Hypermarket,2024-07-17,41243.8,4.4,1572
STORE_7928,North,Hypermarket,2024-04-11,48168.74,5.1,1601
STORE_7929,West,Express,2024-07-30,16151.05,2.3,1305
STORE_7930,South,Express,2024-04-22,22632.91,2.7,1152
STORE_7931,South,Express,2024-01-02,27083.71,2.9,1834
STORE_7932,North,Hypermarket,2024-12-26,47480.16,2.9,1353
STORE_7933,West,Hypermarket,2024-11-03,41824.91,5.9,920
STORE_7934,East,Online,2024-11-30,21767.85,3.5,0
STORE_7935,East,Online,2024-01-06,16050.7,5.7,0
STORE_7936,West,Hypermarket,2024-03-01,44597.47,5.9,1906
STORE_7937,West,Hypermarket,2024-06-01,23004.92,2.5,1226
STORE_7938,East,Online,2024-09-07,25879.84,2.3,0
STORE_7939,West,Express,2024-10-01,25509.75,5.5,1230
STORE_7940,North,Online,2024-11-06,17855.96,5.9,0
STORE_7941,South,Online,2024-06-14,46253.17,3.1,0
STORE_7942,East,Online,2024-04-24,49334.25,2.1,0
STORE_7943,South,Hypermarket,2024-07-26,16679.16,4.2,1483
STORE_7944,North,Online,2024-11-10,28822.28,5.1,0
STORE_7945,South,Hypermarket,2024-04-13,47001.68,3.3,1733
STORE_7946,North,Hypermarket,2024-01-13,47862.51,2.0,848
STORE_7947,North,Online,2024-11-21,11461.75,5.6,0
STORE_7948,North,Hypermarket,2024-10-29,47944.17,4.6,1984
STORE_7949,East,Hypermarket,2024-06-24,34335.34,5.2,904
STORE_7950,North,Express,2024-08-14,11633.73,2.1,1609
STORE_7951,West,Express,2024-11-26,47230.78,3.5,858
STORE_7952,North,Hypermarket,2024-07-25,33180.62,5.7,1435
STORE_7953,South,Hypermarket,2024-01-02,19855.38,3.2,852
STORE_7954,South,Express,2024-03-08,15492.04,3.0,1893
STORE_7955,South,Online,2024-05-19,48434.82,5.7,0
STORE_7956,North,Express,2024-10-04,26677.1,5.1,1368
STORE_7957,North,Express,2024-06-01,48360.89,2.3,1486
STORE_7958,South,Online,2024-09-16,43386.56,5.0,0
STORE_7959,West,Hypermarket,2024-11-13,15084.25,3.2,537
STORE_7960,South,Express,2024-02-28,20890.57,4.0,882
STORE_7961,North,Express,2024-06-05,17959.13,2.1,1989
STORE_7962,West,Express,2024-10-24,24424.12,3.8,1440
STORE_7963,East,Express,2024-08-28,12414.78,5.1,1847
STORE_7964,North,Hypermarket,2024-11-16,12101.14,2.4,638
STORE_7965,West,Online,2024-04-04,33996.57,4.6,0
STORE_7966,West,Express,2024-05-28,28121.86,3.1,718
STORE_7967,West,Express,2024-10-01,26547.15,2.3,1375
STORE_7968,West,Hypermarket,2024-12-02,19397.48,3.3,1266
STORE_7969,South,Online,2024-07-31,11188.74,3.6,0
STORE_7970,East,Online,2024-03-14,24368.04,2.2,0
STORE_7971,South,Express,2024-10-18,35672.31,3.1,1147
STORE_7972,South,Express,2024-04-05,28053.59,5.9,1212
STORE_7973,North,Hypermarket,2024-03-17,49650.54,2.2,1266
STORE_7974,South,Express,2024-10-31,38494.4,5.7,1546
STORE_7975,North,Online,2024-08-28,17465.94,3.5,0
STORE_7976,North,Express,2024-11-27,26275.29,2.9,893
STORE_7977,North,Hypermarket,2024-08-03,36595.88,4.6,941
STORE_7978,West,Express,2024-08-04,10166.34,5.3,1207
STORE_7979,East,Hypermarket,2024-07-21,48811.08,5.0,562
STORE_7980,South,Hypermarket,2024-11-01,28582.13,2.9,614
STORE_7981,North,Online,2024-09-10,49444.54,4.7,0
STORE_7982,South,Online,2024-10-19,28014.65,4.5,0
STORE_7983,South,Online,2024-02-10,41460.05,3.5,0
STORE_7984,North,Online,2024-02-11,24732.06,4.4,0
STORE_7985,North,Express,2024-02-12,32910.64,3.9,1064
STORE_7986,South,Online,2024-08-20,15641.51,3.1,0
STORE_7987,South,Online,2024-10-25,16835.85,3.0,0
STORE_7988,West,Express,2024-10-28,43897.27,4.4,1716
STORE_7989,East,Hypermarket,2024-10-31,11050.83,4.1,1996
STORE_7990,North,Express,2024-06-24,29776.97,4.9,1757
STORE_7991,West,Hypermarket,2024-03-05,13504.98,4.2,1504
STORE_7992,South,Hypermarket,2024-10-11,41334.61,3.5,605
STORE_7993,West,Online,2024-05-09,16013.42,3.7,0
STORE_7994,West,Online,2024-05-18,31987.88,5.9,0
STORE_7995,North,Hypermarket,2024-01-05,10517.62,2.9,1376
STORE_7996,East,Online,2024-11-07,48268.31,4.5,0
STORE_7997,West,Hypermarket,2024-11-04,31393.56,2.4,1959
STORE_7998,West,Express,2024-10-19,31922.23,2.6,1654
STORE_7999,North,Hypermarket,2024-12-26,41657.93,3.2,667
STORE_8000,West,Hypermarket,2024-05-10,19803.11,3.4,784
STORE_8001,North,Hypermarket,2024-05-10,38244.93,4.4,1295
STORE_8002,South,Express,2024-01-10,11892.72,5.0,1822
STORE_8003,South,Online,2024-06-22,12683.45,5.7,0
STORE_8004,West,Online,2024-01-14,23700.2,4.2,0
STORE_8005,East,Hypermarket,2024-04-14,27408.49,3.6,1338
STORE_8006,South,Online,2024-03-31,44542.4,3.1,0
STORE_8007,West,Express,2024-01-27,36544.03,4.8,845
STORE_8008,South,Online,2024-03-29,12579.19,5.8,0
STORE_8009,North,Hypermarket,2024-04-20,44775.69,4.8,712
STORE_8010,West,Online,2024-08-15,22515.73,6.0,0
STORE_8011,North,Online,2024-07-29,22816.13,3.4,0
STORE_8012,North,Online,2024-07-24,19202.86,3.0,0
STORE_8013,North,Online,2024-05-21,11404.68,5.0,0
STORE_8014,West,Express,2024-05-09,48573.84,4.1,1486
STORE_8015,East,Online,2024-04-01,42070.88,5.8,0
STORE_8016,East,Express,2024-02-17,34287.58,2.8,1276
STORE_8017,West,Online,2024-09-30,40203.41,3.7,0
STORE_8018,East,Online,2024-04-13,15341.93,2.6,0
STORE_8019,West,Express,2024-01-23,48990.9,5.8,1345
STORE_8020,West,Express,2024-12-04,34750.59,5.4,868
STORE_8021,South,Online,2024-10-04,41599.61,3.2,0
STORE_8022,West,Express,2024-05-22,15666.18,4.4,1189
STORE_8023,North,Hypermarket,2024-11-28,25699.26,4.0,1792
STORE_8024,South,Online,2024-08-06,13015.53,4.7,0
STORE_8025,West,Express,2024-11-17,42994.12,5.0,1300
STORE_8026,East,Hypermarket,2024-01-11,18807.73,4.8,1819
STORE_8027,East,Online,2024-03-06,44390.83,4.0,0
STORE_8028,East,Online,2024-08-18,17284.76,3.1,0
STORE_8029,North,Online,2024-04-13,24975.62,4.9,0
STORE_8030,North,Express,2024-07-06,17598.85,2.1,735
STORE_8031,North,Express,2024-03-08,40057.73,3.4,1730
STORE_8032,East,Online,2024-06-23,43781.62,2.6,0
STORE_8033,North,Hypermarket,2024-01-31,27457.93,5.8,847
STORE_8034,South,Express,2024-12-19,24286.85,3.9,1401
STORE_8035,North,Express,2024-12-20,47675.32,4.0,1005
STORE_8036,West,Express,2024-11-10,40236.74,4.8,822
STORE_8037,South,Online,2024-03-28,45067.41,4.9,0
STORE_8038,West,Online,2024-02-05,27038.14,5.6,0
STORE_8039,East,Online,2024-03-27,13643.62,5.4,0
STORE_8040,South,Online,2024-05-14,16618.52,4.7,0
STORE_8041,East,Hypermarket,2024-01-10,27383.49,2.6,1058
STORE_8042,South,Online,2024-04-07,26402.76,5.1,0
STORE_8043,North,Online,2024-07-20,24279.85,3.5,0
STORE_8044,West,Express,2024-06-01,29323.63,5.9,527
STORE_8045,North,Online,2024-05-17,43027.49,4.6,0
STORE_8046,South,Online,2024-08-03,11452.24,4.6,0
STORE_8047,West,Hypermarket,2024-11-25,23114.31,2.2,1132
STORE_8048,East,Hypermarket,2024-02-14,24161.18,6.0,857
STORE_8049,East,Hypermarket,2024-02-21,33468.84,4.6,616
STORE_8050,North,Express,2024-07-07,12274.6,5.1,1133
STORE_8051,North,Online,2024-08-28,15120.1,5.2,0
STORE_8052,East,Hypermarket,2024-01-17,48765.38,3.2,792
STORE_8053,South,Online,2024-04-16,49237.81,2.7,0
STORE_8054,North,Hypermarket,2024-08-30,45089.48,4.2,1049
STORE_8055,North,Hypermarket,2024-07-19,16524.4,4.2,1007
STORE_8056,North,Express,2024-11-07,24930.65,2.5,1610
STORE_8057,North,Hypermarket,2024-10-16,23406.09,5.5,1240
STORE_8058,North,Hypermarket,2024-07-22,45786.21,4.6,1873
STORE_8059,South,Online,2024-10-28,23181.17,3.5,0
STORE_8060,East,Hypermarket,2024-05-24,27312.61,4.8,1623
STORE_8061,North,Hypermarket,2024-10-04,45983.72,5.4,1383
STORE_8062,South,Express,2024-11-27,11792.77,5.0,887
STORE_8063,North,Express,2024-02-01,33085.96,6.0,1493
STORE_8064,South,Express,2024-06-29,38172.05,5.6,628
STORE_8065,East,Hypermarket,2024-01-08,47652.68,5.0,1716
STORE_8066,East,Express,2024-08-12,49250.01,4.5,900
STORE_8067,West,Express,2024-11-05,16081.52,5.5,1168
STORE_8068,East,Hypermarket,2024-02-21,15050.25,5.7,566
STORE_8069,West,Hypermarket,2024-05-26,21343.65,4.2,1434
STORE_8070,South,Express,2024-03-05,31717.44,2.2,1912
STORE_8071,East,Online,2024-02-03,23405.92,3.6,0
STORE_8072,West,Hypermarket,2024-07-25,22830.13,5.8,1016
STORE_8073,South,Express,2024-09-22,35188.26,4.4,1179
STORE_8074,North,Hypermarket,2024-09-18,30707.41,3.5,1743
STORE_8075,East,Online,2024-11-07,46092.16,2.1,0
STORE_8076,West,Hypermarket,2024-11-11,14815.78,5.2,1270
STORE_8077,North,Hypermarket,2024-04-21,49760.78,3.5,1315
STORE_8078,South,Express,2024-02-25,37161.28,3.6,779
STORE_8079,South,Hypermarket,2024-05-10,30745.38,4.3,1384
STORE_8080,South,Express,2024-10-13,40239.86,5.6,609
STORE_8081,South,Hypermarket,2024-05-11,36886.8,5.0,1002
STORE_8082,East,Hypermarket,2024-05-09,21220.1,5.5,1516
STORE_8083,South,Online,2024-02-16,40726.13,3.4,0
STORE_8084,East,Online,2024-08-30,39941.79,4.9,0
STORE_8085,West,Express,2024-05-02,45214.98,4.2,715
STORE_8086,East,Express,2024-07-08,17929.59,3.0,1102
STORE_8087,West,Hypermarket,2024-03-13,26169.41,3.8,1155
STORE_8088,North,Express,2024-09-12,16089.47,2.4,573
STORE_8089,West,Hypermarket,2024-11-12,49572.73,5.9,1265
STORE_8090,North,Online,2024-06-30,12493.02,5.1,0
STORE_8091,East,Hypermarket,2024-11-12,15292.53,3.5,1128
STORE_8092,North,Express,2024-03-18,24572.2,5.7,1815
STORE_8093,South,Express,2024-03-21,24200.73,4.5,679
STORE_8094,West,Hypermarket,2024-09-09,30880.16,2.1,1784
STORE_8095,North,Hypermarket,2024-12-21,13509.48,3.4,543
STORE_8096,North,Hypermarket,2024-03-21,24920.11,2.0,1308
STORE_8097,North,Express,2024-12-26,27058.11,6.0,1210
STORE_8098,South,Hypermarket,2024-01-04,35164.36,5.1,1225
